포스터,행사명,개최기간,주최,분류
https://www.kintex.com/common/download.jsp?attachno=338035&seq=1,2018 청소년 비즈쿨 페스티벌,2018.11.08 ~ 2018.11.10,중소벤처기업부 ,전시회
https://www.kintex.com/common/download.jsp?attachno=382272&seq=1,2018 메디&슬립 코리아,2018.11.08 ~ 2018.11.10,"사단법인 한국수면산업협회, 대한수면의학회, 킨텍스, 서울전람 ",전시회
https://www.kintex.com/common/download.jsp?attachno=330488&seq=1,제 29회 국제임신출산_육아용품박람회(맘앤베이비엑스포),2018.11.08 ~ 2018.11.11,(주) 유아림 ,전시회
https://www.kintex.com/common/download.jsp?attachno=368982&seq=1,2018 코리아 렌탈쇼,2018.11.08 ~ 2018.11.11,"킨텍스, 에스비에스플러스 ",전시회
https://www.kintex.com/images/img_nothing.jpg,드론융합과제 워크샵(KICT),2018.11.09 ~ 2018.11.09,한국건설기술연구원  ,회의
https://www.kintex.com/images/img_nothing.jpg,중학교 교장 대상 경기 자유학년제 역량 강화 연수,2018.11.09 ~ 2018.11.09,경기도교육청  ,회의
https://www.kintex.com/images/img_nothing.jpg,2018 공학교육페스티벌 컨벤션,2018.11.09 ~ 2018.11.09,이화여자대학교  ,회의
https://www.kintex.com/images/img_nothing.jpg,풍무 창립총회,2018.11.10 ~ 2018.11.10,주식회사 삼마  ,회의
https://www.kintex.com/images/img_nothing.jpg,Synergy Worldwide Korea Summit 2018,2018.11.10 ~ 2018.11.10,시너지월드와이드코리아(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,2018 피트니스스타 컨벤션,2018.11.10 ~ 2018.11.11,주식회사 닥터발란스  ,회의
https://www.kintex.com/images/img_nothing.jpg,고양 향동 계룡리슈빌 공동구매 입주자 초청행사 ,2018.11.10 ~ 2018.11.11,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,Night Shade Studio _ Annual Gala Dinner 2018 Convention ,2018.11.12 ~ 2018.11.12,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,동아에스티 초음파 아카데미,2018.11.13 ~ 2018.11.13,동아에스티(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,고양시 영화인의 날 그랜드 컨벤션,2018.11.13 ~ 2018.11.13,고양시 미래전략국 첨단산업과   ,회의
https://www.kintex.com/images/img_nothing.jpg,"롯데 하이마트 세일즈 마스터 하반기(11월) 1급, 2급 실기테스트 ",2018.11.13 ~ 2018.11.23,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,출판기념 강연회,2018.11.14 ~ 2018.11.14,엔파홀딩스(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,AMC,2018.11.14 ~ 2018.11.14,한국영재교육평가원  ,회의
https://www.kintex.com/common/download.jsp?attachno=370376&seq=1,제4회 대한민국 안전산업박람회,2018.11.14 ~ 2018.11.16,행정안전부 ,전시회
https://www.kintex.com/common/download.jsp?attachno=330150&seq=1,2018 한국국제승강기엑스포,2018.11.14 ~ 2018.11.16,행정안전부 ,전시회
https://www.kintex.com/common/download.jsp?attachno=348190&seq=1,2018 국제봉제기계&섬유산업전시회,2018.11.14 ~ 2018.11.16,한국봉제기계공업협회 ,전시회
https://www.kintex.com/common/download.jsp?attachno=367888&seq=1,2018 기상기후산업 박람회,2018.11.14 ~ 2018.11.16,기상청 ,전시회
https://www.kintex.com/images/img_nothing.jpg,2018 한국국제승강기엑스포 부대행사,2018.11.14 ~ 2018.11.16,한국승강기안전공단  ,회의
https://www.kintex.com/images/img_nothing.jpg,경기도 건설관계자 안전교육 및 홍보회,2018.11.15 ~ 2018.11.15,경기도청  ,회의
https://www.kintex.com/images/img_nothing.jpg,풀무원건강생활 사업 교육,2018.11.15 ~ 2018.11.15,풀무원건강생활(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,온라인 패션 쇼핑몰 매출극대화전략 세미나,2018.11.15 ~ 2018.11.16,메가쇼(megashow)  ,회의
https://www.kintex.com/common/download.jsp?attachno=330498&seq=1,메가쇼 2018 시즌2,2018.11.15 ~ 2018.11.18,메가쇼 2018 시즌 Ⅱ ,전시회
https://www.kintex.com/common/download.jsp?attachno=382807&seq=1,2018 대한민국 과일산업대전,2018.11.16 ~ 2018.11.18,한국과수농협연합회 ,전시회
https://www.kintex.com/images/img_nothing.jpg,대방건설 주식회사 법정의무교육,2018.11.17 ~ 2018.11.17,대방건설 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,애터미 세미나,2018.11.17 ~ 2018.11.17,JINYINHUA  ,회의
https://www.kintex.com/images/img_nothing.jpg,2018 청소년의 동사형 꿈 찾기 진로콘서트,2018.11.17 ~ 2018.11.17,한국청소년활동진흥원  ,회의
https://www.kintex.com/images/img_nothing.jpg,김포 풍무 꿈에그린 2차 입주자 초청행사,2018.11.17 ~ 2018.11.18,  ,이벤트
https://www.kintex.com/common/download.jsp?attachno=387972&seq=1,남양주 라온프라이빗 입주박람회,2018.11.17 ~ 2018.11.18,남양주 라온프라이빗 입주예정자 협의회  ,전시회
https://www.kintex.com/images/img_nothing.jpg,Clean Korea Convention 2018,2018.11.18 ~ 2018.11.18,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,팬사인회,2018.11.18 ~ 2018.11.18,(주)미디어신나라 일산점  ,회의
https://www.kintex.com/images/img_nothing.jpg,마스타자동차 정비가맹점 워크샵,2018.11.19 ~ 2018.11.19,마스타자동차관리(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,윤선생 홈2.0 아웃풋 코칭 전문가 육성과정 3차 교육,2018.11.19 ~ 2018.11.19,(주)이이씨엘리트  ,회의
https://www.kintex.com/images/img_nothing.jpg,2018  Pinnacle Mining Launching Ceremony,2018.11.19 ~ 2018.11.19,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,2018 Groundwater Korea,2018.11.19 ~ 2018.11.21,(주) 누리커뮤니케이션  ,회의
https://www.kintex.com/images/img_nothing.jpg,운정역 센트럴 하이뷰 부동산 사업설명회,2018.11.20 ~ 2018.11.20,(주)더비엠피  ,회의
https://www.kintex.com/images/img_nothing.jpg,농협중앙회 CSR Conveniton ,2018.11.20 ~ 2018.11.20,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,중소기업 맞춤형 R&D 교육 11월,2018.11.20 ~ 2018.11.21,한국항공대학교 산학협력단  ,회의
https://www.kintex.com/images/img_nothing.jpg,지역희망상생프로젝트 추가지원업체 평가,2018.11.20 ~ 2018.11.30,(주)공영홈쇼핑  ,회의
https://www.kintex.com/images/img_nothing.jpg,플랫폼 : 4차산업혁명,2018.11.22 ~ 2018.11.22,그린에너지  ,회의
https://www.kintex.com/images/img_nothing.jpg,세상을 변화시키는 창의인성 교육(특강),2018.11.22 ~ 2018.11.22,한국항공우주산업주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,'18 코웨이 CSR 컨벤션(동치미),2018.11.22 ~ 2018.11.22,  ,이벤트
https://www.kintex.com/common/download.jsp?attachno=383017&seq=1,아트아시아 2018,2018.11.22 ~ 2018.11.25,"MBC, 아시아아트넷위원회  ",이벤트
https://www.kintex.com/common/download.jsp?attachno=386769&seq=1,2018 제7회 대한민국 교육기부 박람회,2018.11.22 ~ 2018.11.25,교육부 ,전시회
https://www.kintex.com/images/img_nothing.jpg,경기도교육청 꿈의학교 학생대기실,2018.11.22 ~ 2018.11.25,경기도교육청북부청사  ,회의
https://www.kintex.com/images/img_nothing.jpg,2018 교육기부박람회 부대행사,2018.11.22 ~ 2018.11.25,(재)한국과학창의재단  ,회의
https://www.kintex.com/images/img_nothing.jpg,ANF 전국 대리점 간담회,2018.11.23 ~ 2018.11.23,대산앤컴퍼니 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,2018년 전국단위 방과후학교 컨설턴트 연수,2018.11.23 ~ 2018.11.23,한국교육개발원  ,회의
https://www.kintex.com/common/download.jsp?attachno=330502&seq=1,2018 대한민국펫산업박람회(케이펫페어 일산),2018.11.23 ~ 2018.11.25,(사)한국펫사료협회 ,전시회
https://www.kintex.com/images/img_nothing.jpg,주식 강연회,2018.11.24 ~ 2018.11.24,(주)한국경제티브이  ,회의
https://www.kintex.com/common/download.jsp?attachno=380873&seq=1,청춘랜드 2018,2018.11.24 ~ 2018.11.25,"킨텍스, 마이크임팩트  ",이벤트
https://www.kintex.com/images/img_nothing.jpg,2018 일산케이펫페어 부대행사,2018.11.24 ~ 2018.11.25,(주)이상네트웍스  ,회의
https://www.kintex.com/images/img_nothing.jpg,힐스테이트 다산 입주자 초청행사,2018.11.24 ~ 2018.11.25,  ,이벤트
https://www.kintex.com/common/download.jsp?attachno=389949&seq=1,상상체험 키즈월드 시즌8 / 레이싱 키즈월드 시즌4,2018.11.24 ~ 2019.02.24,주식회사 제이투비  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,경기관광공사XCJ나눔재단 공동 '청소년 인성학교 경기캠프',2018.11.25 ~ 2018.11.25,경기관광공사  ,회의
https://www.kintex.com/images/img_nothing.jpg,사업용차량 과제 워크샵,2018.11.27 ~ 2018.11.27,한국건설기술연구원  ,회의
https://www.kintex.com/images/img_nothing.jpg,상가정보연구소 사업설명회,2018.11.28 ~ 2018.11.28,상가정보연구소 주식회사  ,회의
https://www.kintex.com/common/download.jsp?attachno=390015&seq=1,"2018 지속가능발전을 위한 스마트기술 및 조달 컨퍼런스, 전시회",2018.11.28 ~ 2018.11.30,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,STS&P 2018,2018.11.28 ~ 2018.11.30,주식회사 메쎄케이  ,회의
https://www.kintex.com/images/img_nothing.jpg,랜드프로 부동산 취업 창업 전략 콘서트,2018.11.29 ~ 2018.11.29,주식회사 랜드프로  ,회의
https://www.kintex.com/images/img_nothing.jpg,롯데카드 우수고객초청 [해외 수입 명품 초대전],2018.11.29 ~ 2018.11.29,(주)인비트리  ,회의
https://www.kintex.com/common/download.jsp?attachno=0&seq=1,유진유회장 초청 특별강연회,2018.11.29 ~ 2018.11.29,파주동지회  ,회의
https://www.kintex.com/common/download.jsp?attachno=330072&seq=1,인사이드 핀테크 컨퍼런스 & 엑스포 2018,2018.11.29 ~ 2018.11.30,주식회사 킨텍스 ,전시회
https://www.kintex.com/images/img_nothing.jpg,2019 경기 자유학년제 정책 연수,2018.11.30 ~ 2018.11.30,경기도교육청  ,회의
https://www.kintex.com/images/img_nothing.jpg,상가정보연구소 부동산 투자 설명회,2018.11.30 ~ 2018.11.30,상가정보연구소(주)  ,회의
https://www.kintex.com/images/img_nothing.jpg,STS&P 2018,2018.11.30 ~ 2018.11.30,주식회사 메쎄케이  ,회의
https://www.kintex.com/images/img_nothing.jpg,정보통신기술진흥센터-폴리텍대학 업무협약(MOU),2018.11.30 ~ 2018.11.30,주식회사 제이비컴  ,회의
https://www.kintex.com/common/download.jsp?attachno=389388&seq=1,한이음 엑스포 2018,2018.11.30 ~ 2018.12.01,과학기술정보통신부 ,전시회
https://www.kintex.com/common/download.jsp?attachno=389428&seq=1,SW중심대학전시관,2018.11.30 ~ 2018.12.01,과학기술정보통신부 ,전시회
https://www.kintex.com/common/download.jsp?attachno=330504&seq=1,제6회 월드식품박람회 2018,2018.11.30 ~ 2018.12.02,"(사)중소기업식품발전협회, 한국농어민신문 ",전시회
https://www.kintex.com/common/download.jsp?attachno=330506&seq=1,제4회 월드와인 및 주류 박람회 2018,2018.11.30 ~ 2018.12.02,㈜월드전람 ,전시회
https://www.kintex.com/images/img_nothing.jpg,필라테스 워크샵,2018.11.30 ~ 2018.12.02,엠필라테스  ,회의
https://www.kintex.com/common/download.jsp?attachno=389337&seq=1,킨텍스 해피월드 시즌 11 MBC 텔레몬스터 대모험,2018.11.30 ~ 2019.03.03,"킨텍스, 아이엠비씨  ",이벤트
https://www.kintex.com/common/download.jsp?attachno=386993&seq=1,2018 이선희 콘서트  - 고양,2018.12.01 ~ 2018.12.01,(주)쇼플레이  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,일산 대방시티 소유자 모임,2018.12.01 ~ 2018.12.01,법무법인 건승  ,회의
https://www.kintex.com/common/download.jsp?attachno=387327&seq=1,제이티앤 라이브 콘서트_알리,2018.12.02 ~ 2018.12.02,제이티앤미디어  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,2018 경기도 새마을 지도자 대회,2018.12.04 ~ 2018.12.04,사단법인 경기도새마을회  ,회의
https://www.kintex.com/images/img_nothing.jpg,대입 개편안에 따른 초ㆍ중등 교육 로드맵,2018.12.05 ~ 2018.12.05,주식회사 에픽컴퍼니  ,회의
https://www.kintex.com/images/img_nothing.jpg,경기도율곡교육연수원 경기교육 정책 발전 세미나,2018.12.05 ~ 2018.12.05,경기도율곡교육연수원  ,회의
https://www.kintex.com/images/img_nothing.jpg,경기도 작은도서관 컨퍼런스,2018.12.06 ~ 2018.12.06,경민대학산학협력단  ,회의
https://www.kintex.com/images/img_nothing.jpg,2018년 경기도 통일분야 국제학술회의 '분단의 끝에서 평화로 나아가다: 한반도 평화 구축과 경기도의 역할',2018.12.06 ~ 2018.12.07,신한대학교  ,회의
https://www.kintex.com/common/download.jsp?attachno=377413&seq=1,[1부] 2018 코리아 크리스마스페어 & 기프트 원더랜드,2018.12.07 ~ 2018.12.09,KINTEX ,전시회
https://www.kintex.com/images/img_nothing.jpg,라이브코리아 다트대회,2018.12.07 ~ 2018.12.09,주식회사 라이브코리아  ,회의
https://www.kintex.com/common/download.jsp?attachno=384544&seq=1,[1부] K-베이비페어,2018.12.07 ~ 2018.12.09,"킨텍스, 이앤애드 ",전시회
https://www.kintex.com/images/img_nothing.jpg,일산 청솔학원 설명회,2018.12.08 ~ 2018.12.08,청솔학원 일산지점  ,회의
https://www.kintex.com/common/download.jsp?attachno=0&seq=1,실내썰매,2018.12.08 ~ 2019.02.10,  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,경기도 도시재생대학 기본과정(2차),2018.12.10 ~ 2018.12.10,경기도시공사  ,회의
https://www.kintex.com/images/img_nothing.jpg,성경관통 목회자 구속사 아카데미,2018.12.11 ~ 2018.12.11,사단법인 성경보수구속사운동센터  ,회의
https://www.kintex.com/images/img_nothing.jpg,2018년 경기도 치매관리사업 발전대회 및 치매안심 ICT프로그램 박람회,2018.12.13 ~ 2018.12.13,경기도광역치매센터  ,회의
https://www.kintex.com/images/img_nothing.jpg,로열패밀리 시티투어,2018.12.13 ~ 2018.12.13,미라클  ,회의
https://www.kintex.com/images/img_nothing.jpg,경기도체육회 토론회,2018.12.13 ~ 2018.12.13,경기도체육회  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019 KOT 워크샵,2018.12.14 ~ 2018.12.14,(주)한국오도텍  ,회의
https://www.kintex.com/images/img_nothing.jpg,일산 백병원 온라인 웹세미나,2018.12.14 ~ 2018.12.14,쥴릭파마솔루션즈서비스코리아 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,고양시 인권 세미나,2018.12.14 ~ 2018.12.14,고양시청  ,회의
https://www.kintex.com/images/img_nothing.jpg,경기도 기술개발사업 설명회,2018.12.14 ~ 2018.12.14,(재)경기대진테크노파크  ,회의
https://www.kintex.com/common/download.jsp?attachno=377414&seq=1,[2부] 2018 코리아 크리스마스페어 & 기프트 원더랜드 ,2018.12.14 ~ 2018.12.16,KINTEX ,전시회
https://www.kintex.com/common/download.jsp?attachno=384547&seq=1,[2부] K-베이비페어,2018.12.14 ~ 2018.12.16,"킨텍스, 이앤애드 ",전시회
https://www.kintex.com/common/download.jsp?attachno=382386&seq=1,제72회 돌프리마켓 서울,2018.12.15 ~ 2018.12.15,돌프리마켓 사무국  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,위너풀 세미나,2018.12.15 ~ 2018.12.15,윈노프  ,회의
https://www.kintex.com/images/img_nothing.jpg,월드패밀리잉글리쉬 액티비티,2018.12.15 ~ 2018.12.15,월드패밀리잉글리쉬코리아 주식회사  ,회의
https://www.kintex.com/images/img_nothing.jpg,2019년 공인중개사 합격전략 설명회,2018.12.15 ~ 2018.12.15,주식회사 에듀윌  ,회의
https://www.kintex.com/images/img_nothing.jpg,위너풀 세미나,2018.12.15 ~ 2018.12.15,윈노프  ,회의
https://www.kintex.com/images/img_nothing.jpg,SBS 더팬 부대행사,2018.12.16 ~ 2018.12.16,주식회사 드래곤스카이  ,회의
https://www.kintex.com/images/img_nothing.jpg,MSO 체스대회 2018,2018.12.15 ~ 2018.12.16,(주)킨텍스  ,회의
https://www.kintex.com/images/img_nothing.jpg,고양시 사회인야구팀 선수단 회의,2018.12.16 ~ 2018.12.16,윤병호  ,회의
https://www.kintex.com/images/img_nothing.jpg,2018 고양시 도시재생 포럼,2018.12.18 ~ 2018.12.18,주식회사 엠케이프로모션  ,회의
https://www.kintex.com/images/img_nothing.jpg,고양도시관리공사 직원 채용 필기시험,2018.12.18 ~ 2018.12.18,주식회사 에이디링크연구소  ,회의
https://www.kintex.com/images/img_nothing.jpg,2018 고양시 도시재생 주민의 날,2018.12.18 ~ 2018.12.18,고양시청  ,회의
https://www.kintex.com/common/download.jsp?attachno=386727&seq=1,캣조르바 탐정추리학교,2018.12.18 ~ 2019.01.27,(주)온컬처인  ,이벤트
https://www.kintex.com/images/img_nothing.jpg,경기북부 미디어융합콘텐츠분야 투자유치 지원 프로그램,2018.12.19 ~ 2018.12.19,한국방송통신전파진흥원  ,회의
